Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,TotalQuantity,AvgQtyPerTrans,MinQuantity,MaxQuantity,CustomerTenure,FirstPurchase,PreferredDay,PreferredHour,PreferredMonth,WeekendRatio,AvgDaysBetween,UniqueDesc,AvgProdPerTrans,UniqueCountries,NegQtyCount,ZeroPriceCount,CancelledTrans,ReturnRatio,TotalTrans,AvgLinesPerInv,Age,SupportTickets,Satisfaction,Churn,RFMSegment,AgeCategory,PreferredTime,LoyaltyLevel,ChurnRisk,BasketSize,RegYear,RegMonth,RegDay,RegWeekday,IP_IsPrivate,IP_FirstOctet,MonetaryPerDay,AvgBasketValue,TenureRatio,FrequencyRatio,Country_TargetEnc,CustomerType_Hyperactif,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Asie,Region_Autre,Region_Europe_C,Region_Europe_E,Region_Europe_N,Region_Europe_S,Region_UK,WeekendPref_Inconnu,WeekendPref_Semaine,WeekendPref_Weekend,ProdDiversity_Explorateur,ProdDiversity_Modéré,ProdDiversity_Spécialisé,Gender_F,Gender_Unknown,AccountStatus_Active,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended
260,12,3970.39,408.54,11.14,660.33,204,20.08,-2827,5805,610,289,0,20,6,0.182,200.1,949,77.27,5,9,18,38,0.993,3835,100.0,41.39197615427668,10.0,4.0,1,0,2,3,3,2,1,2023,10,8,6,0,203,15.212222222222222,330.86583333333334,0.425531914893617,0.019639934533551555,0.18386491557223264,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
105,40,13066.05,244.69,88.16,2055.72,400,10.59,-4243,5602,536,423,0,5,7,0.153,103.1,160,3.97,5,35,36,32,0.87,632,15.85,80.47232456971982,14.0,4.0,0,0,5,1,3,1,2,2017,8,8,3,0,198,123.26462264150943,326.65125,0.19553072625698323,0.074487895716946,0.11764705882352941,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
135,40,2379.87,84.82,22.36,655.7,520,19.38,-3793,270,621,70,4,14,9,0.553,354.8,139,3.95,3,56,39,20,0.017,9531,100.0,43.15989003682164,14.0,2.0,0,1,2,2,3,0,1,2017,8,8,3,1,192,17.49904411764706,59.49675,0.2170418006430868,0.06430868167202572,0.19736842105263158,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
265,16,4181.42,245.36,78.88,1047.5,80,5.59,-7526,3613,612,273,1,20,7,0.196,162.9,166,8.81,4,15,7,30,0.97,4337,100.0,24.425255956363493,2.0,4.0,1,1,0,1,3,2,1,2017,8,8,3,0,107,15.719624060150377,261.33875,0.43230016313213704,0.026101141924959218,0.13333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
203,20,3526.86,218.83,26.7,1131.7,80,4.64,-2796,6254,368,18,1,22,4,0.967,294.9,760,37.96,4,12,16,29,0.469,3756,100.0,44.85307724539916,8.0,3.0,0,2,2,1,3,0,1,2017,8,8,3,0,122,17.288529411764706,176.34300000000002,0.5501355013550135,0.05420054200542006,0.125,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
112,11,280.83,56.55,17.78,117.76,143,9.94,-6217,316,122,81,4,3,12,0.184,248.4,577,52.29,1,33,4,42,0.179,4908,100.0,30.00499293965465,6.0,3.0,0,0,1,3,2,3,0,2017,8,8,3,0,3,2.485221238938053,25.529999999999998,0.9105691056910569,0.08943089430894309,0.19736842105263158,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
134,14,1027.07,64.74,69.58,113.2,266,17.53,-4861,5277,436,142,4,10,2,0.167,49.4,47,2.49,2,21,7,41,0.915,802,38.13,49.40841787345389,4.0,4.0,1,0,-1,1,3,3,1,2017,8,8,3,1,192,7.607925925925925,73.36214285714286,0.30663615560640733,0.032036613272311214,0.18386491557223264,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
142,25,7821.7,312.29,62.95,1835.69,125,5.0,-3778,4153,265,74,1,9,6,0.573,285.4,47,1.0,4,18,9,18,0.925,6965,100.0,42.09531086783922,3.0,3.0,0,3,2,3,3,1,1,2017,8,8,3,0,36,54.6972027972028,312.868,0.5338345864661654,0.09398496240601503,0.18386491557223264,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
258,7,7526.02,500.0,5.57,1204.59,119,16.22,-7807,4342,719,139,0,6,12,0.181,90.5,880,100.0,2,17,2,33,0.847,4867,100.0,49.40841787345389,8.0,3.0,0,0,-1,1,3,3,2,2009,10,4,6,0,31,29.05799227799228,1075.1457142857143,0.35833333333333334,0.009722222222222222,0.18386491557223264,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
82,46,140.28,12.09,80.19,-16.17,368,11.58,-5996,6009,401,290,1,8,12,0.665,325.2,606,13.44,2,47,2,44,0.621,6743,100.0,49.40841787345389,15.0,4.0,0,2,-1,4,3,1,1,2017,8,8,3,1,192,1.690120481927711,3.0495652173913044,0.20398009950248755,0.11442786069651742,0.18386491557223264,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
182,19,14680.22,500.0,11.42,1562.82,209,11.5,-3258,829,108,35,2,17,10,0.858,263.5,17,1.0,4,9,30,16,0.237,3260,100.0,19.063502413350932,13.0,5.0,0,2,0,0,2,2,1,2017,8,8,3,1,192,80.21978142076502,772.6431578947368,1.6697247706422018,0.1743119266055046,0.13333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
121,17,12505.32,500.0,36.71,1776.87,34,1.64,-5852,4309,540,241,2,14,12,0.436,261.8,768,46.41,2,82,26,33,0.241,3171,100.0,57.88072578251793,9.0,4.0,0,0,4,0,3,3,-1,2017,8,8,3,0,52,102.50262295081967,735.6070588235294,0.22365988909426987,0.031423290203327174,0.18386491557223264,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
10,40,14514.87,233.02,56.28,1576.23,600,16.24,-2810,3772,313,143,4,10,11,0.35,111.7,465,11.69,1,26,27,0,0.966,2432,57.41,33.09056394688571,4.0,4.0,0,2,1,4,3,3,1,2017,8,8,3,1,192,1319.5336363636363,362.87175,0.03184713375796178,0.12738853503184713,0.14814814814814814,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
180,41,3730.74,146.28,27.02,1241.32,779,18.33,-6911,4209,67,43,2,9,7,0.69,143.4,898,23.02,3,13,37,24,0.279,8455,100.0,49.40841787345389,5.0,5.0,0,2,-1,0,1,3,2,2017,8,8,3,1,192,20.61182320441989,90.99365853658536,2.6470588235294117,0.6029411764705882,0.18386491557223264,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
219,41,9094.77,338.57,75.83,2648.59,82,3.11,-5749,322,78,43,3,1,6,0.806,267.0,896,21.72,3,11,35,34,0.422,7357,100.0,37.49003116887639,6.0,4.0,0,3,2,3,1,2,-1,2017,8,8,3,1,192,41.33986363636364,221.82365853658538,2.7721518987341773,0.5189873417721519,0.18386491557223264,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
136,17,-2540.85,5.0,67.76,-372.53,391,20.5,-7104,5171,643,442,2,22,4,0.303,132.7,83,3.99,1,75,26,9,0.753,1605,62.66,52.33724838282297,9.0,3.0,0,2,3,2,3,0,2,2017,8,8,3,1,192,-18.5463503649635,-149.46176470588236,0.2111801242236025,0.026397515527950312,0.18386491557223264,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
165,41,12069.7,324.15,49.67,2193.49,1107,29.99,-5822,522,12,0,5,4,11,0.811,165.3,486,10.93,1,85,15,32,0.823,3249,74.4,31.946629702013244,9.0,4.0,0,1,1,3,0,3,1,2017,8,8,3,0,127,72.70903614457832,294.3829268292683,12.692307692307692,3.1538461538461537,0.18386491557223264,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
381,11,3026.85,340.17,18.62,609.42,88,8.78,-2880,2904,177,83,1,19,7,0.767,204.0,394,37.87,5,8,14,13,0.411,2540,100.0,49.40841787345389,8.0,3.0,1,0,-1,2,2,3,1,2017,8,8,3,0,186,7.923691099476439,275.16818181818184,2.140449438202247,0.06179775280898876,0.19230769230769232,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
33,41,-1170.15,85.04,87.29,-143.95,1025,25.94,-5918,3675,52,8,2,22,10,0.483,108.9,466,12.23,3,34,7,5,0.396,1646,33.59,77.52128719646029,3.0,1.0,0,1,5,3,1,2,0,2016,10,12,2,1,192,-34.41617647058824,-28.540243902439027,0.6226415094339622,0.7735849056603774,0.26666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
264,7,570.84,147.36,52.69,81.73,133,17.97,-7217,51,55,45,0,0,6,0.458,278.6,129,17.81,1,13,38,49,0.357,1805,100.0,49.40841787345389,5.0,2.0,0,1,-1,3,1,2,1,2017,8,8,3,1,10,2.15411320754717,81.54857142857144,4.714285714285714,0.125,0.09090909090909091,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
199,34,14910.26,399.62,35.35,4541.74,612,19.92,-3406,2291,324,222,4,18,6,0.105,100.2,720,22.69,4,23,48,19,0.388,2595,64.24,77.82619451504468,6.0,3.0,0,2,5,2,3,1,1,2016,3,8,1,1,192,74.5513,438.53705882352943,0.6123076923076923,0.10461538461538461,0.18386491557223264,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
378,15,4426.57,286.3,53.44,1001.48,180,9.39,-4793,352,54,17,0,1,2,0.088,19.3,681,47.03,2,66,27,45,0.758,2658,100.0,30.60517462705341,10.0,5.0,1,1,1,4,1,3,0,2017,8,8,3,0,81,11.679604221635882,295.1046666666667,6.872727272727273,0.2727272727272727,0.19736842105263158,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
173,14,2794.25,248.44,80.63,800.25,406,28.01,-6316,4589,417,213,2,17,11,0.748,287.2,529,37.87,1,99,14,11,0.062,5027,100.0,49.40841787345389,8.0,3.0,0,3,-1,4,3,0,0,2017,8,8,3,0,12,16.058908045977013,199.58928571428572,0.4138755980861244,0.03349282296650718,0.18386491557223264,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
265,5,12384.08,500.0,60.31,3097.97,15,3.8,-6990,3031,580,497,6,13,2,0.585,135.5,217,44.32,4,89,23,26,0.8,8933,100.0,32.08310532915134,0.0,4.0,0,3,1,4,3,0,2,2017,8,8,3,0,85,46.556691729323305,2476.816,0.45611015490533563,0.008605851979345954,0.18386491557223264,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
135,3,3965.0,500.0,57.52,98.34,27,8.86,-4668,2736,569,441,0,4,6,0.489,308.8,85,24.46,5,45,4,10,0.215,3994,100.0,65.198081089747,7.0,3.0,1,1,5,4,3,2,0,2017,8,8,3,0,188,29.154411764705884,1321.6666666666667,0.23684210526315788,0.005263157894736842,0.17391304347826086,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
170,30,3278.95,141.82,1.67,641.58,180,3.98,-5641,4153,134,66,6,17,1,0.046,227.6,943,30.77,3,25,5,14,0.161,234,10.81,49.40841787345389,10.0,2.0,0,0,-1,3,2,0,1,2017,8,8,3,1,10,19.175146198830408,109.29833333333333,1.2592592592592593,0.2222222222222222,0.18386491557223264,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
39,8,402.5,51.21,0.66,-119.52,224,27.58,-1863,2484,56,46,3,12,8,0.056,303.3,421,51.91,4,45,4,27,0.121,7303,100.0,31.450702109301066,13.0,5.0,0,2,1,3,1,0,1,2017,8,8,3,0,70,10.0625,50.3125,0.6842105263157895,0.14035087719298245,0.14814814814814814,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
182,34,2434.4,65.48,43.15,315.04,782,22.01,-6690,2284,648,585,0,18,9,0.921,139.2,210,6.4,2,98,24,37,0.236,6116,100.0,41.10627128395424,8.0,5.0,0,1,2,1,3,0,1,2017,8,8,3,1,10,13.302732240437159,71.60000000000001,0.28043143297380585,0.05238828967642527,0.20833333333333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
220,3,5163.87,500.0,68.12,1101.9,15,3.67,-70,3812,310,83,3,14,8,0.661,204.2,480,100.0,4,70,39,1,0.834,1319,100.0,56.14591298740659,4.0,3.0,1,0,4,0,3,0,1,2017,8,8,3,0,16,23.365927601809954,1721.29,0.707395498392283,0.00964630225080386,0.19736842105263158,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
184,41,5471.99,118.07,84.13,1533.85,164,7.04,-2791,2361,534,428,1,22,10,0.386,4.6,335,8.46,5,28,6,13,0.538,9557,100.0,75.36424814020238,2.0,4.0,0,3,5,1,3,0,0,2017,8,8,3,0,124,29.578324324324324,133.46317073170732,0.34392523364485983,0.07663551401869159,0.18386491557223264,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
78,5,2113.5,297.17,95.97,818.52,60,10.61,-6720,2901,695,431,5,17,6,0.7,93.8,1000,100.0,2,4,30,4,0.269,1743,100.0,19.72326675134117,2.0,3.0,0,2,0,0,3,0,1,2017,8,8,3,1,10,26.753164556962027,422.7,0.11206896551724138,0.007183908045977011,0.18386491557223264,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
184,8,4033.55,465.09,116.81,1052.91,208,23.82,-4202,854,153,118,0,3,10,0.258,319.2,953,100.0,3,29,2,46,0.186,6649,100.0,53.166039367173006,8.0,4.0,0,3,3,0,2,1,0,2017,8,8,3,0,215,21.802972972972974,504.19375,1.1948051948051948,0.05194805194805195,0.19230769230769232,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
98,17,11329.79,500.0,43.02,2718.25,374,19.89,-3508,4823,627,81,2,1,1,0.409,160.9,94,7.8,2,11,17,36,0.77,7053,100.0,26.64662982165169,2.0,4.0,0,2,1,3,3,0,-1,2020,10,8,3,1,10,114.44232323232325,666.4582352941177,0.15605095541401273,0.027070063694267517,0.25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
156,38,8397.01,149.59,63.26,2046.34,912,23.06,-2337,2934,586,11,1,23,8,0.462,232.1,645,17.31,4,88,28,9,0.505,980,22.33,44.74727404482304,5.0,5.0,0,3,2,4,3,0,1,2017,8,8,3,1,192,53.484140127388535,220.97394736842105,0.2657580919931857,0.06473594548551959,0.19736842105263158,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
44,50,7193.05,200.07,56.34,1731.71,800,16.26,-4476,3084,432,206,4,11,2,0.031,102.2,152,3.11,1,60,0,13,0.12,3170,53.98,51.64386897795293,5.0,3.0,0,1,3,2,3,0,2,2017,8,8,3,0,174,159.84555555555556,143.861,0.10161662817551963,0.11547344110854503,0.1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
86,12,795.21,152.25,33.65,-4.08,348,29.8,-5357,4557,588,353,4,5,4,0.993,311.2,106,8.93,1,13,50,17,0.375,4954,100.0,67.73067072622696,3.0,3.0,0,1,5,3,3,0,2,2017,8,8,3,0,180,9.140344827586206,66.2675,0.1460101867572156,0.02037351443123939,0.18386491557223264,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
361,4,1785.24,348.16,84.65,-71.03,96,27.56,-4622,6946,563,44,6,23,1,0.382,216.6,736,100.0,2,30,28,33,0.445,6404,100.0,80.88119240977959,11.0,4.0,1,1,5,2,3,3,1,2017,8,8,3,0,124,4.931602209944751,446.31,0.6400709219858156,0.0070921985815602835,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
145,30,7274.77,218.45,76.47,1299.64,240,4.0,-4837,5593,449,91,2,14,1,0.967,331.4,465,14.52,2,42,39,16,0.354,1890,57.83,49.40841787345389,8.0,4.0,0,2,-1,1,3,3,1,2017,8,8,3,0,143,49.82719178082192,242.49233333333333,0.32222222222222224,0.06666666666666667,0.13333333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
246,26,6698.74,201.4,45.55,1233.21,650,22.53,-6586,2498,700,446,5,21,5,0.648,88.9,632,22.79,5,75,32,27,0.265,4627,100.0,45.13410269664183,8.0,1.0,0,1,3,4,3,0,1,2017,8,8,3,0,130,27.120404858299594,257.64384615384614,0.3509272467902996,0.037089871611982884,0.19230769230769232,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
156,4,7363.64,500.0,22.96,1999.67,16,2.58,-1477,4521,271,191,3,16,12,0.929,265.5,591,100.0,4,61,46,37,0.329,7289,100.0,49.98063806746877,12.0,1.0,0,2,3,1,3,1,1,2017,8,8,3,1,192,46.90216560509554,1840.91,0.5735294117647058,0.014705882352941176,0.13333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
2,33,1207.02,110.69,14.64,383.21,594,16.47,-4871,6653,659,379,0,20,12,0.054,7.5,444,14.13,2,51,23,30,0.739,6117,100.0,55.91113785806602,10.0,4.0,0,3,4,4,3,0,0,2017,8,8,3,1,192,402.34,36.57636363636364,0.0030303030303030303,0.05,0.19736842105263158,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
224,31,14001.86,384.65,29.49,3200.19,651,18.16,-4468,4790,607,400,4,6,6,0.961,218.2,316,9.34,1,66,46,32,0.953,8915,100.0,23.30581994376146,12.0,2.0,0,3,0,3,3,1,1,2017,8,8,3,0,141,62.23048888888889,451.67290322580646,0.3684210526315789,0.05098684210526316,0.18386491557223264,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
218,21,4661.38,214.11,59.97,743.16,378,18.0,-2593,7957,251,229,0,2,11,0.407,110.0,783,38.48,3,88,34,35,0.026,759,28.91,22.53048722168497,4.0,4.0,0,2,0,2,3,0,1,2016,1,2,5,1,192,21.284840182648402,221.9704761904762,0.8650793650793651,0.08333333333333333,0.20833333333333334,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
165,31,9822.49,281.97,31.74,1253.6,651,24.85,-3411,3960,72,60,5,1,9,0.137,45.0,746,23.66,4,44,46,46,0.627,8235,100.0,39.66465202325216,8.0,4.0,0,3,2,4,1,3,2,2017,8,8,3,0,115,59.1716265060241,316.8545161290323,2.26027397260274,0.4246575342465753,0.29411764705882354,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
156,4,5448.89,500.0,56.11,840.67,48,13.74,-3887,6495,643,412,5,7,3,0.671,228.8,664,100.0,5,22,6,3,0.073,6208,100.0,21.73210944331749,6.0,5.0,0,3,0,0,3,0,2,2013,1,9,2,1,10,34.706305732484076,1362.2225,0.2422360248447205,0.006211180124223602,0.08695652173913043,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
158,45,4986.25,142.55,39.83,331.24,855,17.07,-1683,4498,305,243,1,2,12,0.763,10.6,786,18.59,4,93,32,36,0.202,4862,100.0,49.20141350632738,4.0,5.0,0,2,3,3,3,0,2,2017,8,8,3,1,10,31.36006289308176,110.80555555555556,0.5163398692810458,0.14705882352941177,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
125,16,10902.47,500.0,43.39,933.42,400,24.79,-5076,976,622,88,0,17,2,0.65,57.0,649,40.25,1,4,3,22,0.544,8962,100.0,34.24887780944984,12.0,5.0,0,2,1,3,3,3,1,2017,8,8,3,1,192,86.52753968253968,681.404375,0.20064205457463885,0.025682182985553772,0.18386491557223264,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
192,42,6339.74,112.99,61.34,260.78,294,6.73,-7481,2510,495,3,6,22,2,0.54,135.3,24,1.41,4,57,34,20,0.794,2892,57.24,21.31232325354632,3.0,5.0,0,3,0,4,3,0,1,2016,10,12,2,0,53,32.84839378238342,150.94619047619048,0.3870967741935484,0.0846774193548387,0.14814814814814814,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
154,15,9276.53,500.0,45.08,695.44,225,15.92,-5732,5985,649,553,4,15,8,0.816,163.1,579,38.71,5,96,33,24,0.436,2772,100.0,21.226002218315116,2.0,4.0,0,1,0,4,3,0,1,2017,8,8,3,0,210,59.84858064516129,618.4353333333333,0.23692307692307693,0.023076923076923078,0.043478260869565216,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
154,41,4185.95,81.31,16.7,951.99,246,5.87,-1005,7470,55,21,6,5,9,0.686,331.5,697,16.37,5,39,9,50,0.879,9027,100.0,49.40841787345389,8.0,2.0,0,2,-1,1,1,0,1,2017,8,8,3,0,159,27.006129032258062,102.09634146341463,2.75,0.7321428571428571,0.18386491557223264,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
117,11,4055.42,298.9,35.15,1463.15,176,15.05,-5671,1799,202,151,3,17,8,0.619,122.3,531,46.9,3,11,9,14,0.716,3343,100.0,38.86004583529967,1.0,5.0,0,0,2,3,3,0,1,2011,7,7,3,1,10,34.36796610169492,368.67454545454547,0.5763546798029556,0.054187192118226604,0.29411764705882354,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2,18,3066.03,209.3,71.42,116.23,54,6.68,-303,1958,219,18,5,1,12,0.317,18.7,911,52.06,4,93,36,13,0.194,8235,100.0,69.31005798314158,7.0,5.0,0,3,5,0,3,3,0,2017,8,8,3,1,10,1022.0100000000001,170.335,0.00909090909090909,0.08181818181818182,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
156,16,4583.61,259.82,58.66,1236.19,432,26.38,-3091,2836,701,40,4,0,3,0.877,351.2,511,33.07,3,16,19,12,0.686,8048,100.0,49.40841787345389,3.0,1.0,0,3,-1,2,3,0,0,2013,11,7,3,1,192,29.19496815286624,286.475625,0.2222222222222222,0.022792022792022793,0.26666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
140,30,1067.05,181.02,52.04,568.21,600,18.97,-964,900,139,90,2,8,10,0.692,303.2,666,22.66,2,14,43,49,0.318,9290,100.0,19.724746198139385,8.0,4.0,0,2,0,0,2,0,0,2013,10,1,1,1,192,7.5677304964539,35.568333333333335,1.0,0.21428571428571427,0.17391304347826086,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
59,35,1259.26,38.55,44.36,341.35,560,19.2,-6335,11,551,494,4,3,10,0.899,83.0,179,3.99,3,42,16,32,0.767,6679,100.0,21.79747709012093,13.0,3.0,0,2,0,2,3,0,1,2017,8,8,3,1,192,20.987666666666666,35.978857142857144,0.1068840579710145,0.06340579710144928,0.19736842105263158,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
83,36,12808.35,273.27,24.07,3923.5,360,10.39,-5974,4870,547,360,0,11,8,0.606,188.1,773,22.26,2,66,40,20,0.231,5942,100.0,38.92083310944032,7.0,3.0,0,2,2,1,3,0,1,2017,8,8,3,1,192,152.48035714285714,355.7875,0.15145985401459855,0.06569343065693431,0.26666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
197,10,4270.05,445.49,6.57,1139.41,60,6.59,-4498,7527,433,140,0,3,10,0.8,56.7,15,1.0,2,74,12,42,0.144,5735,100.0,56.20294166860674,1.0,5.0,0,2,4,4,3,0,0,2016,11,6,6,1,10,21.56590909090909,427.005,0.4539170506912442,0.02304147465437788,0.20833333333333334,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
96,18,8121.15,313.73,59.18,2364.79,54,6.17,-4439,242,550,65,3,12,11,0.884,348.8,695,37.12,2,13,6,43,0.638,9790,100.0,49.51024375055289,6.0,4.0,0,0,3,2,3,0,2,2017,8,8,3,0,12,83.72319587628866,451.17499999999995,0.17422867513611615,0.032667876588021776,0.18386491557223264,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
160,3,7496.77,500.0,44.06,616.2,6,2.4,-4368,2695,389,346,4,19,6,0.542,188.4,754,100.0,1,58,29,23,0.617,6718,100.0,53.90994165586864,2.0,2.0,0,3,3,0,3,0,0,2017,8,8,3,0,130,46.56378881987578,2498.9233333333336,0.41025641025641024,0.007692307692307693,0.18386491557223264,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
5,27,9549.44,249.42,57.43,1756.01,594,20.66,-7559,7213,320,63,1,12,6,0.715,172.2,706,25.81,5,80,21,24,0.574,4032,100.0,57.49084838748493,10.0,3.0,0,2,4,4,3,0,0,2017,8,8,3,0,13,1591.5733333333335,353.68296296296296,0.01557632398753894,0.08411214953271028,0.20833333333333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
279,39,9754.33,319.39,77.35,2169.79,156,5.02,-3561,2078,488,455,5,16,9,0.576,302.5,381,11.04,2,95,10,34,0.243,3402,83.07,37.49660775514445,8.0,4.0,0,1,2,0,3,0,1,2017,8,8,3,0,46,34.83689285714286,250.11102564102563,0.5705521472392638,0.07975460122699386,0.17391304347826086,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
